# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
R6X21,SMD,10k,0603-RES,10k-0603-res,80.65,19.05,180.00,-180.00
R6X22,SMD,10k,0603-RES,10k-0603-res,80.65,46.99,180.00,-180.00
R6X23,SMD,10k,0603-RES,10k-0603-res,80.65,74.93,180.00,-180.00
R7X11,SMD,3.3k,0603-RES,3.3k-0603-res,35.56,22.99,180.00,-180.00
R7X12,SMD,3.3k,0603-RES,3.3k-0603-res,35.56,50.93,180.00,-180.00
R7X13,SMD,3.3k,0603-RES,3.3k-0603-res,35.56,78.87,180.00,-180.00
R7X21,SMD,3.3k,0603-RES,3.3k-0603-res,85.73,22.99,180.00,-180.00
R7X22,SMD,3.3k,0603-RES,3.3k-0603-res,85.73,50.93,180.00,-180.00
R7X23,SMD,3.3k,0603-RES,3.3k-0603-res,85.73,78.87,180.00,-180.00
R8X11,SMD,1M,0603-RES,1m-0603-res,35.56,20.96,180.00,-180.00
R8X12,SMD,1M,0603-RES,1m-0603-res,35.56,48.90,180.00,-180.00
R8X13,SMD,1M,0603-RES,1m-0603-res,35.56,76.84,180.00,-180.00
R8X21,SMD,1M,0603-RES,1m-0603-res,85.73,20.96,180.00,-180.00
R8X22,SMD,1M,0603-RES,1m-0603-res,85.73,48.90,180.00,-180.00
R8X23,SMD,1M,0603-RES,1m-0603-res,85.73,76.84,180.00,-180.00
R9X11,SMD,10k,TC33X,10k-tc33x,45.72,29.43,0.00,0.00
R9X12,SMD,10k,TC33X,10k-tc33x,45.72,57.37,0.00,0.00
R9X13,SMD,10k,TC33X,10k-tc33x,45.72,85.31,0.00,0.00
R9X21,SMD,10k,TC33X,10k-tc33x,95.89,29.43,0.00,0.00
R9X22,SMD,10k,TC33X,10k-tc33x,95.89,57.37,0.00,0.00
R9X23,SMD,10k,TC33X,10k-tc33x,95.89,85.31,0.00,0.00
R10X11,SMD,10k,0603-RES,10k-0603-res,43.18,22.86,180.00,-180.00
R10X12,SMD,10k,0603-RES,10k-0603-res,43.18,50.80,180.00,-180.00
R10X13,SMD,10k,0603-RES,10k-0603-res,43.18,78.74,180.00,-180.00
R10X21,SMD,10k,0603-RES,10k-0603-res,93.34,22.86,180.00,-180.00
R10X22,SMD,10k,0603-RES,10k-0603-res,93.34,50.80,180.00,-180.00
R10X23,SMD,10k,0603-RES,10k-0603-res,93.34,78.74,180.00,-180.00
U$5X11,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$5X12,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$5X13,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$5X21,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$5X22,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$5X23,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X11,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X12,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X13,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X21,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X22,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
U$6X23,PTH,MOUNTINGHOLEL,MOUNTINGHOLE-L,mountingholel-mountinghole-l,0.00,0.00,0.00,0.00
X1X11,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X1X12,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X1X13,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X1X21,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X1X22,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X1X23,PTH,,TH-T4B,-th-t4b,0.00,0.00,0.00,0.00
X2X1,PTH,,BOARD-10X10-3X2-PANEL,-board-10x10-3x2-panel,0.00,0.00,0.00,0.00
X2X11,SMD,,M5300,-m5300,19.69,26.42,90.00,-90.00
X2X12,SMD,,M5300,-m5300,19.69,54.36,90.00,-90.00
X2X13,SMD,,M5300,-m5300,19.69,82.30,90.00,-90.00
X2X21,SMD,,M5300,-m5300,69.85,26.42,90.00,-90.00
X2X22,SMD,,M5300,-m5300,69.85,54.36,90.00,-90.00
X2X23,SMD,,M5300,-m5300,69.85,82.30,90.00,-90.00
