# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
R6X31,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R6X32,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X11,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X12,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X21,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X22,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X31,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R7X32,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X11,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X12,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X21,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X22,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X31,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
R8X32,PTH,nostuff,AXIAL-0.4-RES,nostuff-axial-0.4-res,0.00,0.00,270.00,90.00
U$1X11,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
U$1X12,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
U$1X21,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
U$1X22,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
U$1X31,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
U$1X32,PTH,OSHW,OSHW-LOGO-L,oshw-oshw-logo-l,0.00,0.00,0.00,0.00
